5.252822531566974931e+02	3.665099315252208674e-03
5.254412679167826354e+02	4.737811309960162330e-03
5.256002898311554645e+02	-6.257486635793146792e-05
5.257593188978202079e+02	-8.939266622563031475e-05
5.259183551147812068e+02	8.009582893819422456e-03
5.260773984800426888e+02	1.331950726762408648e-03
5.262364489916092225e+02	6.051883503477406556e-03
5.263955066474848081e+02	8.814116889850388131e-03
5.265545714456740143e+02	4.979171508769452033e-03
5.267136433841809549e+02	-3.468435449555685394e-03
5.268727224610100848e+02	5.998247903742008266e-03
5.270318086741656316e+02	1.079863408006010231e-02
5.271909020216519366e+02	6.293243702286696259e-03
5.273500025014733410e+02	1.868306724116385693e-03
5.275091101116340724e+02	1.063772728085420234e-03
5.276682248501385857e+02	5.595980905726526296e-03
5.278273467149909948e+02	7.660951495539337040e-03
5.279864757041957546e+02	2.431480521338061449e-03
5.281456118157572064e+02	4.684175710224764907e-03
5.283047550476795777e+02	-8.671088623888969539e-04
5.284639053979670962e+02	1.433858366259635128e-02
5.286230628646243304e+02	3.665099315252501625e-04
5.287822274456553941e+02	1.492857525968601783e-03
5.289413991390646288e+02	1.114726547834018859e-02
5.291005779428563756e+02	7.687769295407036185e-03
5.292597638550349757e+02	-8.081097026799887589e-03
5.294189568736046567e+02	-1.376647059875175071e-03
5.295781569965697599e+02	1.197861727423914441e-03
5.297373642219346266e+02	6.615057300699375047e-04
5.298965785477035979e+02	1.090590527953119162e-03
5.300557999718810152e+02	9.565015286146248468e-04
5.302150284924709922e+02	4.871900309298657188e-03
5.303742641074779840e+02	5.917794504138912566e-03
5.305335068149063318e+02	5.810523304668409371e-04
5.306927566127603768e+02	3.182378917633629269e-03
5.308520134990442330e+02	9.538197486278257239e-03
5.310112774717623552e+02	3.665099315252501625e-04
5.311705485289191984e+02	-2.502994654318527017e-03
5.313298266685187627e+02	-4.112062646380165308e-04
5.314891118885655032e+02	2.860565319221535950e-04
5.316484041870638748e+02	1.162998587595876800e-02
5.318077035620178776e+02	4.523268911018571772e-03
5.319670100114321940e+02	-9.985160817406505199e-03
5.321263235333108241e+02	7.955947294084317117e-04
5.322856441256582229e+02	5.917794504138912566e-03
5.324449717864787317e+02	-4.165698246115855791e-03
5.326043065137765780e+02	9.565015286146248468e-04
5.327636483055561030e+02	1.782489764539720023e-02
5.329229971598216480e+02	8.867752489585786421e-03
5.330823530745775543e+02	-9.475622619920227516e-03
5.332417160478280493e+02	-1.564371658949067134e-03
5.334010860775774745e+02	1.715445264870472941e-02
5.335604631618300573e+02	2.088212683031486980e-02
5.337198472985903663e+02	-2.395723454847731304e-03
5.338792384858624018e+02	-2.851626052598611998e-03
5.340386367216507324e+02	1.213952407344504568e-02
5.341980420039594719e+02	9.162748288130472679e-03
5.343574543307930753e+02	1.680582125042493847e-03
5.345168737001557702e+02	1.004773568376453492e-02
5.346763001100518977e+02	-5.426134839897701727e-03
5.348357335584857992e+02	1.342677846709459076e-02
5.349951740434618159e+02	-4.648418643734435196e-03
5.351546215629841754e+02	2.672840720147351152e-03
5.353140761150571052e+02	1.208588847370964739e-02
5.354735376976851740e+02	2.297391521999567459e-03
5.356330063088724955e+02	2.485116121073459305e-03
5.357924819466234112e+02	2.109666922925675613e-03
5.359519646089422622e+02	-5.721130638442096118e-04
5.361114542938333898e+02	-7.544741029445910761e-03
5.362709509993010215e+02	7.312320097259252492e-03
5.364304547233496123e+02	1.305132926894709937e-03
5.365899654639832761e+02	1.294405806947601136e-02
5.367494832192065815e+02	1.385586326497806504e-03
5.369090079870235286e+02	-3.682977848497276385e-03
5.370685397654386861e+02	5.435074106520333161e-03
5.372280785524562816e+02	-3.200257450878696980e-03
5.373876243460805426e+02	9.833193284823236666e-04
5.375471771443159241e+02	-2.342087855112333881e-03
5.377067369451666536e+02	7.151413298053351441e-04
5.378663037466371861e+02	7.795040494877831898e-03
5.380258775467315218e+02	9.189566087998172692e-03
5.381854583434542292e+02	4.871900309298657188e-03
5.383450461348096496e+02	3.316467916972123692e-03
5.385046409188018970e+02	-2.100727656303044179e-03
5.386642426934354262e+02	-8.939266622563031475e-05
5.388238514567144648e+02	2.994654318559737422e-03
5.389834672066433541e+02	1.466039726100903072e-03
5.391430899412264353e+02	-6.257486635793146792e-05
5.393027196584680496e+02	1.546493125703970323e-02
5.394623563563725384e+02	-3.522071049291083250e-03
5.396220000329440154e+02	2.887383119088942143e-03
5.397816506861869357e+02	1.109362987860479030e-02
5.399413083141056404e+02	-1.483918259345970566e-03
5.401009729147043572e+02	-7.759283428387501319e-03
5.402606444859875410e+02	6.266425902418997114e-03
5.404203230259593056e+02	1.095954087926629544e-02
5.405800085326239923e+02	4.147819712870788079e-03
5.407397010039860561e+02	-3.763431248100372953e-03
5.408994004380498382e+02	4.576904510753969195e-03
5.410591068328194524e+02	1.125453667781098344e-02
5.412188201862992400e+02	9.940464484293740077e-03
5.413785404964936561e+02	5.542345305991421174e-04
5.415382677614069280e+02	4.791446909695560620e-03
5.416980019790433971e+02	2.034577083296089384e-02
5.418577431474072910e+02	5.274167307314140025e-03
5.420174912645030645e+02	-1.698460658287268552e-04
5.421772463283348316e+02	4.228273112473884647e-03
5.423370083369071608e+02	-6.874296032753439076e-03
5.424967772882241661e+02	1.146907907675257486e-02
5.426565531802901887e+02	7.312320097259252492e-03
5.428163360111095699e+02	-1.162104660933291616e-04
5.429761257786867645e+02	3.933277313929489823e-04
5.431359224810257729e+02	4.415997711547776927e-03
5.432957261161311635e+02	-2.073909856435345034e-03
5.434555366820071640e+02	3.933277313929489823e-04
5.436153541766580020e+02	1.919260543864984361e-02
5.437751785980881323e+02	8.036400693687120733e-03
5.439350099443018962e+02	1.895124523984084621e-03
5.440948482133034076e+02	2.511933920941158017e-03
5.442546934030971215e+02	1.830761804301577964e-02
5.444145455116873791e+02	3.611463715516810818e-03
5.445744045370784079e+02	-1.457100459478271638e-03
5.447342704772744355e+02	4.710993510092464052e-03
5.448941433302800306e+02	1.519675325836300711e-03
5.450540230940993069e+02	-5.211592440956110302e-03
5.452139097667366059e+02	-1.483918259345970566e-03
5.453738033461962686e+02	-8.939266622563031475e-05
5.455337038304826365e+02	2.699658520015050297e-03
5.456936112175999369e+02	8.358214292099507003e-03
5.458535255055525113e+02	-2.771172652995515431e-03
5.460134466923448144e+02	3.075107718162833990e-03
5.461733747759809603e+02	-5.774766238177786275e-03
5.463333097544652901e+02	6.239608102551297969e-03
5.464932516258022588e+02	1.734217724777891486e-03
5.466532003879959802e+02	-2.288452255376936025e-03
5.468131560390509094e+02	-2.342087855112333881e-03
5.469731185769713875e+02	3.665099315252208674e-03
5.471330879997616421e+02	4.469633311283466759e-04
5.472930643054259008e+02	-1.049469901489278462e-02
5.474530474919686185e+02	6.561421700963684239e-03
5.476130375573941365e+02	5.783705504800417709e-03
5.477730344997066823e+02	-5.372499240162303437e-03
5.479330383169105971e+02	-9.421987020184830960e-03
5.480930490070101087e+02	1.002091788389683664e-02
5.482530665680095581e+02	-4.702054243469832619e-03
5.484130909979134003e+02	1.761035524645590414e-03
5.485731222947258630e+02	-6.257486635796073596e-04
5.487331604564511736e+02	4.496451111150873495e-03
5.488932054810936734e+02	-5.935673037383979410e-03
5.490532573666578173e+02	-6.525664634473061793e-04
5.492133161111478330e+02	-2.529812454186225728e-03
5.493733817125679479e+02	3.155561117765930557e-03
5.495334541689225034e+02	-5.184774641088412024e-03
5.496935334782159543e+02	1.787853324513581806e-04
5.498536196384524146e+02	2.860565319221535950e-04
5.500137126476363392e+02	7.714587095274735330e-03
5.501738125037719556e+02	1.921942323851783549e-03
5.503339192048636050e+02	1.546493125703999640e-03
5.504940327489156289e+02	2.324209321867559013e-04
5.506541531339323683e+02	-7.357016430372018481e-03
5.508142803579179372e+02	-1.832549657626055548e-03
5.509744144188769042e+02	1.144226127688516802e-03
5.511345553148134968e+02	7.151413298053351441e-04
5.512947030437319427e+02	8.706845690379593286e-03
5.514548576036366967e+02	-5.694312838574689707e-03
5.516150189925318728e+02	-9.207444621242947018e-04
5.517751872084219258e+02	5.595980905726526296e-03
5.519353622493111970e+02	5.756887704932719431e-03
5.520955441132039141e+02	-5.077503441617616312e-03
5.522557327981044182e+02	1.036954928217721306e-03
5.524159283020170506e+02	-1.403464859742873999e-03
5.525761306229460388e+02	-6.257486635796073596e-04
5.527363397588958378e+02	-6.874296032753439076e-03
5.528965557078705615e+02	2.056031323190277756e-03
5.530567784678746648e+02	-2.690719253392418863e-03
5.532170080369124889e+02	5.703252105197321141e-03
5.533772444129882615e+02	3.879641714193799665e-03
5.535374875941063237e+02	-1.052151681476048289e-02
5.536977375782709032e+02	3.450556916310618116e-03
5.538579943634864549e+02	2.431480521338061449e-03
5.540182579477572062e+02	-2.556630254053924439e-03
5.541785283290874986e+02	-8.456546224947672150e-03
5.543388055054816732e+02	4.201455312606478562e-04
5.544990894749439576e+02	-1.502690719253389068e-02
5.546593802354788068e+02	6.615057300699375047e-04
5.548196777850903345e+02	-8.778359823360058420e-03
5.549799821217829958e+02	-1.537553859081368206e-03
5.551402932435610182e+02	1.567947365598129292e-02
5.553006111484288567e+02	-1.274739420377948677e-02
5.554609358343906251e+02	-2.342087855112333881e-03
5.556212672994508921e+02	-1.805731857758356620e-03
5.557816055416136578e+02	9.296837287469260271e-04
5.559419505588834909e+02	1.600128725439397279e-03
5.561023023492645052e+02	-8.054279226932189312e-03
5.562626609107611557e+02	-7.625194429049007329e-03
5.564230262413777837e+02	1.600128725439397279e-03
5.565833983391186166e+02	8.760481290114989841e-03
5.567437772019878821e+02	3.665099315252208674e-03
5.569041628279900351e+02	2.485116121073459305e-03
5.570645552151294169e+02	-4.353422845189747203e-03
5.572249543614101412e+02	-7.303380830636621059e-03
5.573853602648367769e+02	-2.342087855112333881e-03
5.575457729234134376e+02	-7.652012228916706474e-03
5.577061923351444648e+02	1.106681207873709202e-02
5.578666184980343132e+02	3.879641714193799665e-03
5.580270514100870969e+02	2.860565319221242998e-03
5.581874910693072707e+02	-7.517923229578211616e-03
5.583479374736990621e+02	-3.575706649026188372e-04
5.585083906212668126e+02	1.219315967318044223e-02
5.586688505100148632e+02	6.615057300699375047e-04
5.588293171379475552e+02	-4.836143242808326609e-03
5.589897905030691163e+02	1.600128725439397279e-03
5.591502706033838876e+02	-1.564371658949067134e-03
5.593107574368962105e+02	5.005989308637443696e-04
5.594712510016103124e+02	-2.583448053921623584e-03
5.596317512955305347e+02	-3.039350651672210893e-04
5.597922583166613322e+02	1.136180787728177828e-02
5.599527720630068188e+02	5.542345305991128006e-03
5.601132925325714496e+02	3.182378917633629269e-03
5.602738197233594519e+02	1.653764325174794918e-03
5.604343536333751672e+02	1.369495646577157874e-02
5.605948942606229366e+02	-2.663901453524719718e-03
5.607554416031071014e+02	1.036954928217721306e-03
5.609159956588317755e+02	4.255090912341583792e-03
5.610765564258015274e+02	7.097777698317661935e-03
5.612371239020204712e+02	1.251497327159312297e-03
5.613976980854930616e+02	5.756887704932719431e-03
5.615582789742235263e+02	7.875493894480927598e-03
5.617188665662162066e+02	1.787853324513289125e-03
5.618794608594754436e+02	1.171043927556215730e-03
5.620400618520054650e+02	2.967836518692038711e-03
5.622006695418107256e+02	3.477374716178316828e-03
5.623612839268953394e+02	6.722328500169877374e-03
5.625219050052637613e+02	5.005989308637443696e-04
5.626825327749203325e+02	-9.475622619920227516e-03
5.628431672338691669e+02	7.982765093951724178e-03
5.630038083801148332e+02	8.867752489585786421e-03
5.631644562116614452e+02	-2.127545456170742890e-03
5.633251107265134578e+02	6.561421700963684239e-03
5.634857719226750987e+02	5.005989308637151178e-03
5.636464397981507091e+02	1.653764325174765515e-02
5.638071143509445164e+02	-2.905261652334009421e-03
5.639677955790609758e+02	3.879641714193799665e-03
5.641284834805043147e+02	1.090590527953119162e-03
5.642891780532788744e+02	3.933277313929489823e-04
5.644498792953888824e+02	-9.743800618596923412e-04
5.646105872048387937e+02	-6.418393435002558815e-03
5.647713017796328359e+02	7.526862496200843050e-03
5.649320230177753501e+02	-3.092986251407901701e-03
5.650927509172706777e+02	3.128743317898231846e-03
5.652534854761230463e+02	1.358768526630107576e-03
5.654142266923367970e+02	5.247349507446440880e-03
5.655749745639162711e+02	1.457994386140564098e-02
5.657357290888656962e+02	2.619205120411953729e-03
5.658964902651895272e+02	-9.475622619919935215e-04
5.660572580908919917e+02	1.063772728085420234e-03
5.662180325639774310e+02	1.685945685016004142e-02
5.663788136824500725e+02	-7.732465628519803041e-03
5.665396014443143713e+02	1.519675325836300711e-03
5.667003958475745549e+02	-4.594783043999036906e-03
5.668611968902348508e+02	7.097777698317661935e-03
5.670220045702997140e+02	7.955947294084317117e-04
5.671828188857734858e+02	-4.567965244131338629e-03
5.673436398346602800e+02	1.224679527291613369e-03
5.675044674149646653e+02	1.541129565730430494e-02
5.676653016246906418e+02	7.151413298056279329e-05
5.678261424618428919e+02	-2.824808252730912853e-03
5.679869899244254157e+02	-3.843884647703469520e-03
5.681478440104426682e+02	5.971430103874309989e-03
5.683087047178988769e+02	-4.487511844528242061e-03
5.684695720447984968e+02	3.316467916972123692e-03
5.686304459891457554e+02	-3.575706649023261432e-05
5.687913265489448804e+02	3.396921316575512886e-04
5.689522137222003266e+02	9.296837287469260271e-04
5.691131075069163217e+02	-3.951155847174264366e-03
5.692740079010973204e+02	8.304578692364110448e-03
5.694349149027474368e+02	-2.154363256038441601e-03
5.695958285098710121e+02	-1.135286861065885368e-03
5.697567487204725012e+02	-4.004791446909662656e-03
5.699176755325561317e+02	-6.257486635793146792e-05
5.700786089441261311e+02	1.787853324513289125e-03
5.702395489531869543e+02	-3.039350651672210893e-04
5.704004955577428291e+02	6.346879302022093682e-03
5.705614487557982102e+02	3.745552714855305242e-03
5.707224085453570979e+02	1.144226127688487485e-02
5.708833749244241744e+02	-4.165698246115855791e-03
5.710443478910034401e+02	2.056031323190277756e-03
5.712053274430993497e+02	3.423739116442918971e-03
5.713663135787162446e+02	1.653764325174765515e-02
5.715273062958584660e+02	-3.414799849820287538e-03
5.716883055925302415e+02	-3.575706649023261432e-05
5.718493114667357986e+02	-7.142474031430427923e-03
5.720103239164797060e+02	4.952353708901753755e-03
5.721713429397659638e+02	5.381438506784934871e-03
5.723323685345991407e+02	4.040548513399992367e-03
5.724934006989834643e+02	1.160316807609106798e-02
5.726544394309232757e+02	7.929129494216325888e-03
5.728154847284226889e+02	2.485116121073459305e-03
5.729765365894862725e+02	-3.227075250746395691e-03
5.731375950121182541e+02	1.637673645254146201e-02
5.732986599943228612e+02	4.415997711547776927e-03
5.734597315341045487e+02	2.270573722131868314e-03
5.736208096294675443e+02	-2.556630254053924439e-03
5.737818942784161891e+02	1.283678687000521478e-02
5.739429854789548244e+02	-1.698460658287561341e-03
5.741040832290875642e+02	-4.782507643072929186e-03
5.742651875268189769e+02	-4.755689843205230041e-03
5.744262983701532903e+02	-5.882037437648581987e-03
5.745874157570947318e+02	2.538751720808857162e-03
5.747485396856477564e+02	9.565015286146248468e-04
5.749096701538165917e+02	6.346879302022386850e-04
5.750708071596054651e+02	-6.659753633811848518e-03
5.752319507010188318e+02	3.611463715516810818e-03
5.753931007760610328e+02	-2.824808252730912853e-03
5.755542573827361821e+02	-4.943414442279122321e-03
5.757154205190488483e+02	1.841488924248686982e-03
5.758765901830031453e+02	-8.027461427064489299e-03
5.760377663726034143e+02	1.412404126365505216e-03
5.761989490858539966e+02	3.745552714855305242e-03
5.763601383207592335e+02	1.136180787728177828e-02
5.765213340753234661e+02	-7.812919028122899609e-03
5.766825363475509221e+02	3.638281515384509963e-03
5.768437451354458290e+02	-5.989308637119377700e-03
5.770049604370127554e+02	1.841488924248686982e-03
5.771661822502558152e+02	1.471403286074413584e-02
5.773274105731794634e+02	-8.751542023492358408e-03
5.774886454037878138e+02	1.224679527291613369e-03
5.776498867400853214e+02	-7.866554627858296164e-03
5.778111345800763274e+02	2.064076663150558183e-02
5.779723889217650594e+02	7.419591296730340723e-04
5.781336497631558586e+02	-9.931525217671108643e-03
5.782949171022530663e+02	-4.648418643734142245e-04
5.784561909370609101e+02	7.955947294084024166e-03
5.786174712655837311e+02	4.255090912341583792e-03
5.787787580858258707e+02	1.305132926894709937e-03
5.789400513957916701e+02	-1.162104660933291616e-04
5.791013511934854705e+02	4.121001913003088934e-03
5.792626574769114995e+02	1.787853324516508610e-05
5.794239702440739848e+02	-2.020274256699947611e-03
5.795852894929774948e+02	1.251497327159312297e-03
5.797466152216260298e+02	2.538751720808857162e-03
5.799079474280241584e+02	-6.632935833944149373e-03
5.800692861101761082e+02	-1.108469061198186657e-03
5.802306312660862204e+02	1.203225287397425083e-02
5.803919828937587226e+02	-8.724724223624660130e-03
5.805533409911979561e+02	-5.023867841882218889e-03
5.807147055564082621e+02	2.726476319882749008e-03
5.808760765873939818e+02	7.178231097920758502e-03
5.810374540821593428e+02	9.565015286146248468e-04
5.811988380387086863e+02	-5.184774641088118639e-04
5.813602284550464674e+02	4.201455312606478562e-04
5.815216253291766861e+02	1.519675325836300711e-03
5.816830286591040249e+02	1.063772728085390917e-02
5.818444384428324838e+02	-2.771172652995222696e-04
5.820058546783665179e+02	-7.062020631827331356e-03
5.821672773637104683e+02	6.427332701625190249e-03
5.823287064968685627e+02	1.492857525968601783e-03
5.824901420758452559e+02	-2.985715051937105988e-03
5.826515840986446619e+02	4.657357910357065763e-03
5.828130325632712356e+02	8.894570289453484699e-03
5.829744874677292046e+02	4.791446909695560620e-03
5.831359488100229100e+02	2.860565319221535950e-04
5.832974165881566933e+02	-5.399317040030002582e-03
5.834588908001348955e+02	7.607315895803939618e-03
5.836203714439617443e+02	1.117408327820788687e-02
5.837818585176415809e+02	1.090590527953119162e-03
5.839433520191787466e+02	-2.717537053260117574e-03
5.841048519465774689e+02	-2.261634455509237314e-03
5.842663582978422028e+02	-1.376647059875175071e-03
5.844278710709771758e+02	2.485116121073459305e-03
5.845893902639866155e+02	-1.913003057229152115e-03
5.847509158748749769e+02	-3.253893050614094836e-03
5.849124479016466012e+02	-2.958897252069407277e-03
5.850739863423056022e+02	9.296837287469260271e-04
5.852355311948565486e+02	-3.066168451540202556e-03
5.853970824573034406e+02	-7.330198630504320204e-03
5.855586401276509605e+02	1.179089267516496113e-02
5.857202042039029948e+02	1.412404126365505216e-03
5.858817746840642258e+02	6.159154702948201401e-03
5.860433515661388810e+02	-9.207444621242947018e-04
5.862049348481310744e+02	1.787853324513289125e-03
5.863665245280453746e+02	1.921942323851783549e-03
5.865281206038858954e+02	5.703252105197321141e-03
5.866897230736570918e+02	-7.571558829313609906e-03
5.868513319353631914e+02	6.722328500169877374e-03
5.870129471870085354e+02	2.377844921602664027e-03
5.871745688265974650e+02	2.324209321867559013e-04
5.873361968521342078e+02	9.860011084690643510e-03
5.874978312616231051e+02	9.565015286146248468e-04
5.876594720530686118e+02	-1.483918259345970566e-03
5.878211192244748418e+02	-7.866554627858003863e-04
5.879827727738462499e+02	1.133499007741408000e-02
5.881444326991869502e+02	1.112044767847248858e-02
5.883060989985015112e+02	1.626946525307096207e-03
5.884677716697940468e+02	3.557828115781413395e-03
5.886294507110690120e+02	-3.119804051275600412e-03
5.887911361203306342e+02	1.734217724777891486e-03
5.889528278955832548e+02	-2.502994654318233957e-04
5.891145260348312149e+02	8.975023689056581266e-03
5.892762305360787423e+02	4.308726512076981215e-03
5.894379413973301780e+02	-1.006561421700960177e-02
5.895996586165898634e+02	2.270573722131868314e-03
5.897613821918621397e+02	1.090590527953119162e-03
5.899231121211512345e+02	2.136484722793374324e-03
5.900848484024614891e+02	5.461891906388031438e-03
5.902465910337972446e+02	-8.268821625873779002e-03
